defect_id,asset_id,section_id,defect_type,asset_type,initial_severity_grade,severity_grade,detected_date,resolved_date,status,escalated_to_critical_within_30d,escalation_date,future_event_desc,duration_hours,is_monsoon_detected
DEF_00470,SIG_SEC_12_2,SEC_12,Point_Machine_Wear,Signal,2,4,2024-09-23 00:00:00,2024-10-01 00:00:00,RESOLVED,1,2024-10-08 00:00:00,Escalated to Grade 4 on 2024-10-08 (+15 days),7.82,1
DEF_00471,TRA_SEC_08_3,SEC_08,Track_Geometry_Rail_Wear,Track,1,1,2024-09-24 00:00:00,2024-10-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-24),14.7,1
DEF_00472,TRA_SEC_12_2,SEC_12,Sleeper_Fastening_Defect,Track,1,1,2024-09-25 00:00:00,2024-09-28 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-25),1.89,1
DEF_00473,TRA_SEC_15_3,SEC_15,Track_Geometry_Rail_Wear,Track,1,1,2024-09-27 00:00:00,2024-10-03 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-27),13.75,1
DEF_00474,TRA_SEC_17_2,SEC_17,Rail_Weld_Flaw,Track,1,4,2024-09-27 00:00:00,2024-09-28 00:00:00,RESOLVED,1,2024-10-02 00:00:00,Escalated to Grade 4 on 2024-10-02 (+5 days),14.31,1
DEF_00475,OHE_SEC_10_2,SEC_10,Cantilever_Assembly_Wear,OHE,3,3,2024-09-27 00:00:00,2024-10-13 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-27),20.37,1
DEF_00476,TRA_SEC_11_1,SEC_11,Track_Geometry_Rail_Wear,Track,1,1,2024-09-27 00:00:00,2024-10-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-27),6.57,1
DEF_00477,SIG_SEC_11_4,SEC_11,Signal_Interlocking_Failure,Signal,1,4,2024-09-28 00:00:00,2024-09-30 00:00:00,RESOLVED,1,2024-10-17 00:00:00,Escalated to Grade 4 on 2024-10-17 (+19 days),19.82,1
DEF_00478,OHE_SEC_05_2,SEC_05,OHE_Stagger_Deviation,OHE,1,1,2024-09-29 00:00:00,2024-10-01 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-29),7.86,1
DEF_00479,TRA_SEC_02_3,SEC_02,Track_Geometry_Rail_Wear,Track,1,1,2024-09-30 00:00:00,2024-10-02 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),5.48,1
DEF_00480,TRA_SEC_10_1,SEC_10,Rail_Weld_Flaw,Track,3,3,2024-09-30 00:00:00,2024-10-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),6.16,1
DEF_00481,SIG_SEC_06_2,SEC_06,Point_Machine_Wear,Signal,2,4,2024-09-30 00:00:00,2024-10-04 00:00:00,RESOLVED,1,2024-10-27 00:00:00,Escalated to Grade 4 on 2024-10-27 (+27 days),10.03,1
DEF_00482,SIG_SEC_14_1,SEC_14,Signal_Interlocking_Failure,Signal,1,1,2024-09-30 00:00:00,2024-10-02 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),4.79,1
DEF_00483,SIG_SEC_04_4,SEC_04,Signal_Interlocking_Failure,Signal,1,1,2024-09-30 00:00:00,2024-10-01 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),4.55,1
DEF_00484,TRA_SEC_14_3,SEC_14,Sleeper_Fastening_Defect,Track,1,4,2024-09-30 00:00:00,2024-10-02 00:00:00,RESOLVED,1,2024-10-06 00:00:00,Escalated to Grade 4 on 2024-10-06 (+6 days),13.78,1
DEF_00485,TRA_SEC_11_1,SEC_11,Rail_Weld_Flaw,Track,1,1,2024-09-30 00:00:00,2024-10-02 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),3.02,1
DEF_00486,SIG_SEC_03_4,SEC_03,Track_Circuit_Glitch,Signal,1,1,2024-09-30 00:00:00,2024-10-09 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),1.95,1
DEF_00487,TRA_SEC_06_3,SEC_06,Sleeper_Fastening_Defect,Track,1,1,2024-09-30 00:00:00,2024-10-02 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-30),4.98,1
DEF_00488,SIG_SEC_10_1,SEC_10,Track_Circuit_Glitch,Signal,2,2,2024-10-01 00:00:00,2024-10-03 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-10-31),9.45,0
DEF_00489,SIG_SEC_08_4,SEC_08,Track_Circuit_Glitch,Signal,1,1,2024-10-02 00:00:00,2024-10-04 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-01),1.36,0
DEF_00490,SIG_SEC_17_3,SEC_17,Signal_Interlocking_Failure,Signal,1,1,2024-10-02 00:00:00,2024-10-07 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-01),6.71,0
DEF_00491,SIG_SEC_01_1,SEC_01,Track_Circuit_Glitch,Signal,1,1,2024-10-04 00:00:00,2024-10-10 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-03),4.39,0
DEF_00492,TRA_SEC_04_1,SEC_04,Track_Geometry_Rail_Wear,Track,1,1,2024-10-04 00:00:00,2024-10-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-03),4.32,0
DEF_00493,SIG_SEC_07_2,SEC_07,Point_Machine_Wear,Signal,1,1,2024-10-04 00:00:00,2024-10-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-03),5.86,0
DEF_00494,SIG_SEC_01_2,SEC_01,Point_Machine_Wear,Signal,1,1,2024-10-04 00:00:00,2024-10-05 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-03),3.07,0
DEF_00495,TRA_SEC_10_2,SEC_10,Track_Geometry_Rail_Wear,Track,1,1,2024-10-04 00:00:00,2024-10-17 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-03),6.51,0
DEF_00496,SIG_SEC_03_4,SEC_03,Point_Machine_Wear,Signal,2,2,2024-10-05 00:00:00,2024-10-06 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-04),19.5,0
DEF_00497,TRA_SEC_04_2,SEC_04,Sleeper_Fastening_Defect,Track,1,1,2024-10-06 00:00:00,2024-10-09 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-05),2.96,0
DEF_00498,SIG_SEC_15_1,SEC_15,Track_Circuit_Glitch,Signal,1,1,2024-10-06 00:00:00,2024-10-10 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-05),5.6,0
DEF_00499,SIG_SEC_14_4,SEC_14,Point_Machine_Wear,Signal,2,2,2024-10-06 00:00:00,2024-10-19 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-05),4.7,0
DEF_00500,OHE_SEC_15_1,SEC_15,OHE_Stagger_Deviation,OHE,2,2,2024-10-08 00:00:00,2024-10-13 00:00:00,RESOLVED,0,,No escalation to Grade 4 within 30 days (monitored through 2024-11-07),6.82,0
